PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,FlrSF1st,FlrSF2nd,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,MapRefNo,Prop_Addr,YearBuilt_Group,HouseAge,RemodAge,TotalSF,TotalBath,RoadRail,GoodGarageType,Zone,CulDSac,Exterior1st_top,TwoStory,ExQual,LargerHouse,Remod,ExBsmtQual,HasFireplace,ExKitchen,ExterQual,BsmtQual,KitchenQual,ExterCond,Location_2,Location_3,Location_4,Foundation_CBlock,Foundation_PConc,Foundation_Slab,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,full_address,latitude,longitude
528178010,2200,382500,20,RL,117.0,15262,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,470.0,TA,Gd,GLQ,1557.0,Unf,0.0,643.0,2200.0,GasA,Ex,1,SBrkr,2200,0,0,1.0,0.0,2,1,3,1,8,Typ,1,Gd,Attchd,2003.0,Fin,3.0,685.0,TA,TA,Y,208,55,0,0,0,None,None,0,7,2009,WD ,Normal,528178010.0,3815 VALLEY VIEW RD,2000 and later,6,5,4400.0,3.5,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,2.0,0,0,1,0,1,0,0,0,0,0,"3815 VALLEY VIEW RD, Iowa, United STATES",42.058049377998074,-93.65495209183135
907200230,1040,124000,20,RL,60.0,8430,Pave,None,Reg,HLS,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Story,5,5,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,136.0,TA,No,Rec,616.0,Unf,0.0,424.0,1040.0,GasA,TA,1,SBrkr,1040,0,0,0.0,0.0,2,0,3,1,5,Typ,0,None,None,1978.0,None,0.0,0.0,None,None,Y,0,0,0,0,0,None,None,0,8,2009,WD ,Normal,907200230.0,5129 SCHUBERT ST,1940-1979,31,31,2080.0,2.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0,1,0,1,0,0,0,0,0,0,"5129 SCHUBERT ST, Iowa, United STATES",42.021392227562764,-93.68687474351474
527162090,1253,176000,20,RL,63.0,7875,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Story,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,38.0,Gd,No,Unf,0.0,Unf,0.0,1237.0,1237.0,GasA,Gd,1,SBrkr,1253,0,0,0.0,0.0,2,0,3,1,6,Typ,1,TA,Attchd,1995.0,Fin,2.0,402.0,TA,TA,Y,220,21,0,0,0,None,None,0,6,2007,WD ,Normal,527162090.0,3809 EISENHOWER AVE,1980-1999,12,11,2490.0,2.0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,0,1,0,0,1,0,0,0,0,0,"3809 EISENHOWER AVE, Iowa, United STATES",42.05911163753795,-93.6381182011327
527450460,1030,116000,160,RM,21.0,1890,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,2Story,6,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,380.0,TA,No,ALQ,282.0,Unf,0.0,212.0,494.0,GasA,Ex,1,SBrkr,494,536,0,0.0,0.0,1,1,3,1,6,Typ,0,None,Detchd,1973.0,Unf,1.0,264.0,TA,TA,Y,0,0,0,0,0,None,None,0,7,2006,WD ,Normal,527450460.0,1220 TRUMAN PL,1940-1979,34,34,1524.0,1.5,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0,0,0,1,0,0,0,0,1,0,"1220 TRUMAN PL, Iowa, United STATES",42.052547,-93.628226
528106120,1618,252000,20,RL,110.0,16163,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,232.0,TA,Av,Unf,0.0,Unf,0.0,1618.0,1618.0,GasA,Ex,1,SBrkr,1618,0,0,0.0,0.0,2,0,2,1,6,Typ,1,Gd,Attchd,2004.0,Fin,3.0,880.0,TA,TA,Y,0,0,0,0,0,None,None,0,7,2006,WD ,Normal,528106120.0,3337 WESTON DR,2000 and later,2,2,3236.0,2.0,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,2.0,0,0,1,0,1,0,0,0,0,0,"3337 WESTON DR, Iowa, United STATES",42.06129134006623,-93.65760764934078
528294070,2291,230000,60,RL,66.0,8738,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,302.0,TA,No,Unf,0.0,Unf,0.0,975.0,975.0,GasA,Ex,1,SBrkr,1005,1286,0,0.0,0.0,2,1,4,1,8,Typ,1,TA,BuiltIn,1999.0,Fin,2.0,429.0,TA,TA,Y,192,0,0,0,0,None,None,0,2,2006,WD ,Normal,528294070.0,3808 HYDE AVE,1980-1999,7,7,3266.0,2.5,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,2.0,0,1,0,0,1,0,0,0,0,0,"3808 HYDE AVE, Iowa, United STATES",42.0585568173041,-93.64093664203897
535455090,1278,127500,50,RL,60.0,7200,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1.5Fin,6,5,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,No,Rec,673.0,Unf,0.0,181.0,854.0,GasA,Fa,1,FuseA,854,424,0,0.0,0.0,1,0,4,1,6,Typ,0,None,Attchd,1954.0,Unf,1.0,240.0,TA,TA,Y,0,0,0,0,0,MnWw,None,0,4,2008,WD ,Normal,535455090.0,1312 CARROLL AVE,1940-1979,54,54,2132.0,1.0,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1,0,0,1,0,0,0,0,0,0,"1312 CARROLL AVE, Iowa, United STATES",42.51799190909091,-96.27245581818181
535176070,1244,150000,20,RL,90.0,11988,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Story,6,6,1957,1957,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,No,Rec,777.0,Unf,0.0,467.0,1244.0,GasA,Ex,1,FuseA,1244,0,0,0.0,0.0,1,1,3,1,6,Typ,2,Gd,Attchd,1957.0,Unf,1.0,336.0,TA,TA,Y,0,40,0,0,0,None,None,0,5,2007,WD ,Normal,535176070.0,2204 DUFF AVE,1940-1979,50,50,2488.0,1.5,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,1,0,0,1,0,0,0,0,0,0,"2204 DUFF AVE, Iowa, United STATES",42.044282569629246,-93.6131651392585
902405070,2495,184000,70,RM,60.0,10800,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2Story,7,7,1890,1999,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,Mn,Unf,0.0,Unf,0.0,1313.0,1313.0,GasW,Gd,1,SBrkr,1313,1182,0,0.0,0.0,2,0,5,1,9,Typ,1,Gd,Detchd,1950.0,Unf,2.0,342.0,TA,Fa,Y,0,299,0,0,0,None,None,0,12,2008,WD ,Normal,902405070.0,223 E 6TH ST,Before 1900,118,9,3808.0,2.0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,"223 E 6TH ST, Iowa, United STATES",42.06520404410682,-94.86532249880118
535478090,864,105000,20,RL,70.0,7000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Story,5,6,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,No,BLQ,468.0,Unf,0.0,396.0,864.0,GasA,Gd,1,SBrkr,864,0,0,0.0,1.0,1,0,3,1,5,Typ,0,None,Attchd,1962.0,Unf,1.0,336.0,TA,TA,Y,0,0,0,0,0,GdWo,None,0,2,2006,WD ,Normal,535478090.0,607 E 13TH ST,1940-1979,44,44,1728.0,1.5,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1,0,0,1,0,0,0,0,0,0,"607 E 13TH ST, Iowa, United STATES",41.532915375,-90.566450375
907202130,1268,143500,20,RL,47.5,9286,Pave,None,IR1,Lvl,AllPub,CulDSac,Mod,CollgCr,Norm,Norm,1Story,5,7,1977,1989,Gable,CompShg,HdBoard,Plywood,None,0.0,Gd,Av,ALQ,196.0,Unf,0.0,1072.0,1268.0,GasA,TA,1,SBrkr,1268,0,0,0.0,0.0,1,1,3,1,5,Typ,0,None,Detchd,1978.0,Unf,1.0,252.0,TA,TA,Y,173,0,0,0,0,None,None,0,10,2009,WD ,Normal,907202130.0,5011 EMERSON DR,1940-1979,32,20,2536.0,1.5,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,0,1,0,1,0,0,0,0,0,0,"5011 EMERSON DR, Iowa, United STATES",42.0199428,-93.6865161
902100030,764,73000,30,RM,30.0,5232,Pave,Grvl,IR2,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Story,5,5,1925,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,No,Unf,0.0,Unf,0.0,680.0,680.0,GasA,Gd,0,FuseP,764,0,0,0.0,0.0,1,0,2,1,4,Typ,0,None,Detchd,1965.0,Unf,2.0,504.0,TA,TA,N,0,0,0,0,0,None,None,0,6,2008,WD ,Normal,902100030.0,618 13TH ST,1900-1939,83,4,1444.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,"618 13TH ST, Iowa, United STATES",41.52835244897959,-90.514961
902105050,1306,130000,50,RM,90.0,15660,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1.5Fin,5,8,1910,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,No,Unf,0.0,Unf,0.0,240.0,240.0,GasA,TA,1,SBrkr,810,496,0,0.0,0.0,1,1,3,1,6,Typ,0,None,Detchd,1959.0,Unf,2.0,472.0,Fa,TA,N,0,0,0,0,0,MnPrv,None,0,7,2009,WD ,Normal,902105050.0,1111 BURNETT AVE,1900-1939,99,6,1546.0,1.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0,0,0,1,0,0,0,0,0,0,"1111 BURNETT AVE, Iowa, United STATES",42.03230057142857,-93.61563177551021
534252270,1978,176000,60,RL,65.0,9900,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,2Story,7,5,1968,1968,Gable,CompShg,MetalSd,MetalSd,BrkFace,342.0,TA,No,BLQ,552.0,Unf,0.0,280.0,832.0,GasA,Gd,1,SBrkr,1098,880,0,0.0,0.0,2,1,4,1,9,Typ,1,Gd,Attchd,1968.0,RFn,2.0,486.0,TA,TA,Y,0,43,0,0,0,GdPrv,None,0,4,2008,WD ,Normal,534252270.0,2218 NORTHWESTERN AVE,1940-1979,40,40,2810.0,2.5,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,1,0,0,1,0,0,0,0,0,0,"2218 NORTHWESTERN AVE, Iowa, United STATES",42.04404295929859,-93.62576579920582
532377050,1040,145000,20,RL,84.0,7476,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Story,5,7,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,No,Rec,812.0,Unf,0.0,228.0,1040.0,GasA,TA,1,SBrkr,1040,0,0,1.0,0.0,1,1,3,1,5,Typ,0,None,Detchd,1991.0,Fin,2.0,686.0,TA,TA,Y,188,0,0,0,0,None,None,0,6,2007,WD ,Normal,532377050.0,4004 TORONTO ST,1940-1979,39,39,2080.0,2.5,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1,0,0,1,0,0,0,0,0,0,"4004 TORONTO ST, Iowa, United STATES",42.035684591836734,-93.67249157142857
534177210,1242,175500,20,RL,80.0,9600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Story,7,6,1973,1973,Hip,CompShg,HdBoard,HdBoard,BrkFace,320.0,TA,No,ALQ,916.0,Unf,0.0,326.0,1242.0,GasA,Fa,1,SBrkr,1242,0,0,0.0,0.0,1,1,3,1,6,Typ,1,TA,Attchd,1973.0,Unf,2.0,528.0,TA,TA,Y,0,0,0,0,0,None,None,0,9,2007,WD ,Normal,534177210.0,2216 FILLMORE AVE,1940-1979,34,34,2484.0,1.5,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,1,0,0,1,0,0,0,0,0,0,"2216 FILLMORE AVE, Iowa, United STATES",42.04384912201061,-93.63130940099082
533221030,1512,168500,160,FV,65.0,2117,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,TA,No,GLQ,420.0,Unf,0.0,336.0,756.0,GasA,Ex,1,SBrkr,756,756,0,0.0,0.0,2,1,2,1,4,Typ,1,TA,Detchd,2000.0,Unf,2.0,440.0,TA,TA,Y,0,32,0,0,0,None,None,0,6,2007,WD ,Normal,533221030.0,2723 HAMPTON ST,1980-1999,7,7,2268.0,2.5,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,2.0,0,0,1,0,1,0,0,0,0,1,"2723 HAMPTON ST, Iowa, United STATES",42.04615041705143,-93.64583711582563
909175030,1595,140000,50,RL,60.0,8400,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1.5Fin,6,5,1940,2000,Gable,CompShg,Wd Sdng,MetalSd,None,0.0,TA,No,LwQ,388.0,Unf,0.0,552.0,940.0,GasA,Ex,1,SBrkr,1192,403,0,0.0,0.0,1,0,2,1,6,Typ,2,Gd,Attchd,1940.0,Unf,1.0,240.0,TA,TA,Y,0,0,108,0,0,None,None,0,6,2006,WD ,Normal,909175030.0,421 HAYWARD AVE,1900-1939,66,6,2535.0,1.0,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,1,0,0,1,0,0,0,0,0,0,"421 HAYWARD AVE, Iowa, United STATES",42.01876393877551,-93.65184410204081
528164040,1792,374000,20,RL,72.0,11846,Pave,None,IR1,HLS,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Story,9,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,562.0,TA,Gd,GLQ,1567.0,Unf,0.0,225.0,1792.0,GasA,Ex,1,SBrkr,1792,0,0,1.0,0.0,2,0,2,1,6,Typ,1,Gd,Attchd,2003.0,Fin,3.0,874.0,TA,TA,Y,206,49,0,0,0,None,None,0,8,2006,WD ,Normal,528164040.0,3332 FOXLEY DR,2000 and later,3,2,3584.0,3.0,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,2.0,0,0,1,0,1,0,0,0,0,0,"3332 FOXLEY DR, Iowa, United STATES",42.058476859767694,-93.65716540760377
527402240,1479,184000,60,RL,47.5,7472,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,2Story,7,9,1972,2004,Gable,CompShg,HdBoard,HdBoard,BrkFace,138.0,TA,No,ALQ,626.0,Unf,0.0,99.0,725.0,GasA,Gd,1,SBrkr,725,754,0,1.0,0.0,1,1,4,1,7,Typ,0,None,Attchd,1972.0,Fin,2.0,484.0,TA,TA,Y,0,32,0,0,0,None,None,0,6,2007,WD ,Normal,527402240.0,1111 GARNER CIR,1940-1979,35,3,2204.0,2.5,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1,0,0,1,0,0,0,0,0,0,"1111 GARNER CIR, Iowa, United STATES",42.05458686956521,-93.62644647826087
528181070,1554,209500,120,RL,34.0,4590,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,108.0,Gd,Mn,GLQ,24.0,Unf,0.0,1530.0,1554.0,GasA,Ex,1,SBrkr,1554,0,0,0.0,0.0,2,0,2,1,6,Typ,1,Gd,Attchd,2006.0,RFn,2.0,627.0,TA,TA,Y,156,73,0,0,0,None,None,0,5,2007,CWD,Normal,528181070.0,2904 ROXBORO DR,2000 and later,1,1,3108.0,2.0,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,2.0,0,0,1,0,1,0,0,0,1,0,"2904 ROXBORO DR, Iowa, United STATES",42.058239946514746,-93.64947732091154
535353160,1544,138000,50,RL,60.0,14190,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1.5Fin,4,7,1890,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,No,Unf,0.0,Unf,0.0,925.0,925.0,GasA,Gd,1,SBrkr,1000,544,0,0.0,0.0,2,0,3,1,7,Typ,0,None,None,1890.0,None,0.0,0.0,None,None,N,231,0,0,0,0,None,None,0,4,2007,WD ,Normal,535353160.0,1320 GRAND AVE,Before 1900,117,1,2469.0,2.0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,0,0,0,1,0,0,0,0,0,0,"1320 GRAND AVE, Iowa, United STATES",41.5797983,-93.7219838
907420080,1456,189000,60,RL,63.0,8199,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,2Story,7,5,2005,2005,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,Av,GLQ,648.0,Unf,0.0,80.0,728.0,GasA,Ex,1,SBrkr,728,728,0,1.0,0.0,2,1,3,1,7,Typ,1,Gd,Attchd,2005.0,Fin,2.0,410.0,TA,TA,Y,36,18,0,0,0,None,None,0,10,2008,WD ,Normal,907420080.0,1002 POE AVE,2000 and later,3,3,2184.0,3.5,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,2.0,0,1,0,0,1,0,0,0,0,0,"1002 POE AVE, Iowa, United STATES",42.013898714285716,-93.68400428571428
907410130,1602,293200,20,RL,85.0,10200,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,180.0,TA,Av,GLQ,1478.0,Unf,0.0,100.0,1578.0,GasA,Ex,1,SBrkr,1602,0,0,1.0,0.0,2,0,3,1,7,Typ,1,Gd,Attchd,2007.0,RFn,3.0,810.0,TA,TA,Y,0,48,0,0,195,None,None,0,1,2009,WD ,Normal,907410130.0,705 POE AVE,2000 and later,2,2,3180.0,3.0,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,2.0,0,1,0,0,1,0,0,0,0,0,"705 POE AVE, Iowa, United STATES",42.01648508163265,-93.68388475510204
533205110,1378,214000,120,FV,45.0,4379,Pave,None,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,1Story,8,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Av,GLQ,851.0,Unf,0.0,527.0,1378.0,GasA,Ex,1,SBrkr,1378,0,0,1.0,0.0,2,0,2,1,6,Typ,1,Gd,Attchd,2004.0,Fin,2.0,540.0,TA,TA,Y,160,56,0,0,0,None,None,0,7,2007,WD ,Normal,533205110.0,2825 BUCKINGHAM CT,2000 and later,3,3,2756.0,3.0,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,2.0,0,0,1,0,1,0,0,0,0,1,"2825 BUCKINGHAM CT, Iowa, United STATES",42.0476047890515,-93.64810461004222
902405100,1869,124900,50,RM,98.0,8820,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1.5Fin,5,6,1890,1996,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,No,LwQ,1088.0,Unf,0.0,0.0,1088.0,GasA,TA,1,SBrkr,1188,561,120,0.0,0.0,1,0,2,1,7,Typ,0,None,Detchd,1963.0,Unf,2.0,456.0,TA,TA,Y,48,0,244,0,0,MnWw,None,0,9,2009,WD ,Normal,902405100.0,604 CARROLL AVE,Before 1900,119,13,2957.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,"604 CARROLL AVE, Iowa, United STATES",42.312003,-96.280718
534251280,1632,173000,60,RL,65.0,9130,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,2Story,6,8,1966,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,252.0,TA,No,GLQ,400.0,Rec,64.0,336.0,800.0,GasA,Gd,1,SBrkr,800,832,0,0.0,1.0,1,1,4,1,7,Typ,0,None,Attchd,1966.0,Unf,2.0,484.0,TA,TA,Y,0,40,0,0,0,None,None,0,7,2008,WD ,Normal,534251280.0,2117 NORTHWESTERN AVE,1940-1979,42,8,2432.0,2.0,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1,0,0,1,0,0,0,0,0,0,"2117 NORTHWESTERN AVE, Iowa, United STATES",42.0431717996238,-93.62596656923655
907405130,1337,185000,20,RL,65.0,8450,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Mn,GLQ,699.0,Unf,0.0,638.0,1337.0,GasA,Ex,1,SBrkr,1337,0,0,1.0,0.0,2,0,3,1,6,Typ,0,None,Attchd,2003.0,RFn,2.0,531.0,TA,TA,Y,0,39,0,0,0,None,None,0,10,2007,WD ,Normal,907405130.0,827 MILLER AVE,2000 and later,4,4,2674.0,3.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,0,1,0,0,1,0,0,0,0,0,"827 MILLER AVE, Iowa, United STATES",41.650021686234076,-91.54677227859308
923225370,988,94900,180,RM,21.0,1596,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,SLvl,4,6,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,Gd,GLQ,437.0,Unf,0.0,25.0,462.0,GasA,TA,1,SBrkr,526,462,0,1.0,0.0,1,0,1,1,4,Typ,1,Po,BuiltIn,1973.0,RFn,1.0,297.0,TA,TA,Y,0,101,0,120,0,GdWo,None,0,7,2008,WD ,Normal,923225370.0,546 MEADOW CT,1940-1979,35,35,1450.0,2.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,0,0,0,1,0,0,0,0,1,0,"546 MEADOW CT, Iowa, United STATES",41.99177606122449,-93.6041162244898
906203120,2196,271900,20,RL,90.0,14684,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Story,7,7,1990,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,234.0,TA,Mn,ALQ,485.0,BLQ,177.0,1496.0,2158.0,GasA,Gd,1,SBrkr,2196,0,0,0.0,0.0,2,0,3,1,7,Typ,1,TA,Attchd,1990.0,RFn,3.0,701.0,TA,TA,Y,84,70,0,0,0,None,None,0,6,2009,WD ,Normal,906203120.0,4811 IDAHO CIR,1980-1999,19,18,4354.0,2.0,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,2.0,1,0,0,1,0,0,0,0,0,0,"4811 IDAHO CIR, Iowa, United STATES",42.03254869387755,-93.68353202040817
903400220,2134,214500,75,RL,65.0,11888,Pave,Pave,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,PosN,Norm,2.5Unf,6,6,1916,1994,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,No,Unf,0.0,Unf,0.0,844.0,844.0,GasA,Gd,0,FuseA,1445,689,0,0.0,0.0,2,0,5,1,9,Typ,0,None,Detchd,1930.0,Unf,2.0,441.0,TA,TA,Y,0,60,268,0,0,None,None,0,7,2009,WD ,Normal,903400220.0,836 BROOKRIDGE AVE,1900-1939,93,15,2978.0,2.0,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,"836 BROOKRIDGE AVE, Iowa, United STATES",42.02974284670459,-93.62746622915472
911370530,1646,300000,120,RM,44.0,3842,Pave,None,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Story,8,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,TA,Gd,GLQ,1564.0,Unf,0.0,30.0,1594.0,GasA,Ex,1,SBrkr,1646,0,0,1.0,1.0,2,0,2,1,5,Typ,1,Gd,Attchd,2004.0,Fin,2.0,525.0,TA,TA,Y,128,53,0,0,155,None,None,0,12,2006,WD ,Normal,911370530.0,1506 GOLDEN ASPEN DR,2000 and later,2,1,3240.0,3.5,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,4.0,3.0,2.0,0,1,0,0,1,0,0,0,0,1,"1506 GOLDEN ASPEN DR, Iowa, United STATES",42.009164086706505,-93.61611797708161
